NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,WKT,STATUS
NT_18399,18399,Sixteen Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.3167,133.4167,NT,2024-03-01,POINT (133.416692 -23.316714),gazetted
NT_18401,18401,Skeleton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.1688,137.4992,NT,2024-03-01,POINT (137.499192 -16.168814),gazetted
NT_18403,18403,Skinner Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-20.9167,134.65,NT,2024-03-01,POINT (134.649992 -20.916714),gazetted
NT_18410,18410,Skull Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-25.8744,134.8438,NT,2024-03-01,POINT (134.843792 -25.874414),gazetted
NT_18411,18411,Skull Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.6611,136.9765,NT,2024-03-01,POINT (136.976492 -16.661114),gazetted
NT_18731,18731,Surcingle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.8505,129.4924,NT,2024-03-01,POINT (129.492391 -16.850514),gazetted
NT_18732,18732,Surprise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.7516,137.3468,NT,2024-03-01,POINT (137.346792 -16.751614),gazetted
NT_18733,18733,Surprise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.4,136.05,NT,2024-03-01,POINT (136.049992 -16.400014),gazetted
NT_18734,18734,Surprise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.0765,130.8846,NT,2024-03-01,POINT (130.884591 -16.076514),gazetted
NT_18735,18735,Surprise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.5214,135.3948,NT,2024-03-01,POINT (135.394792 -15.521414),gazetted
NT_18736,18736,Surprise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.3961,130.764,NT,2024-03-01,POINT (130.763991 -13.396114),gazetted
NT_18740,18740,Survey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.9428,130.8399,NT,2024-03-01,POINT (130.839891 -13.942814),gazetted
NT_18741,18741,Survey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.5819,130.6602,NT,2024-03-01,POINT (130.660191 -13.581914),gazetted
NT_18742,18742,Survey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.547,130.9212,NT,2024-03-01,POINT (130.921191 -13.547014),gazetted
NT_18745,18745,Sutherland Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-20.6333,134.1667,NT,2024-03-01,POINT (134.166692 -20.633314),gazetted
NT_19020,19020,Todd River,WATERCOURSE,WATERWAY,HYDROLOGY,-24.4897,135.5337,NT,2024-03-01,POINT (135.533692 -24.489714),gazetted
NT_19025,19025,Tom Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.2033,137.9592,NT,2024-03-01,POINT (137.959192 -17.203314),gazetted
NT_19026,19026,Tom Lagoon Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.4167,134.8833,NT,2024-03-01,POINT (134.883292 -16.416714),gazetted
NT_19027,19027,Tom Turners Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.1208,129.9803,NT,2024-03-01,POINT (129.980291 -14.120814),gazetted
NT_19030,19030,Tomahawk Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.2868,136.0515,NT,2024-03-01,POINT (136.051492 -22.286814),gazetted
NT_19031,19031,Tomahawk Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.3135,130.5206,NT,2024-03-01,POINT (130.520591 -13.313514),gazetted
NT_19036,19036,Tominappi Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-11.8035,130.7205,NT,2024-03-01,POINT (130.720491 -11.803514),gazetted
NT_19037,19037,Tomkinson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.55,133.6333,NT,2024-03-01,POINT (133.633292 -18.550014),gazetted
NT_19362,19362,Waggon Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.4526,129.0926,NT,2024-03-01,POINT (129.092591 -16.452614),gazetted
NT_19377,19377,Waite Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.6,134.5,NT,2024-03-01,POINT (134.499992 -22.600014),gazetted
NT_19378,19378,Waite Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.45,130.6167,NT,2024-03-01,POINT (130.616691 -22.450014),gazetted
NT_18412,18412,Skull Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.6236,130.6879,NT,2024-03-01,POINT (130.687891 -15.623614),gazetted
NT_18413,18413,Skull Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.1667,129.0167,NT,2024-03-01,POINT (129.016691 -15.166714),gazetted
NT_18419,18419,Slate Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.1339,134.9519,NT,2024-03-01,POINT (134.951891 -13.133914),gazetted
NT_18423,18423,Slippery Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.2731,135.9624,NT,2024-03-01,POINT (135.962392 -12.273114),gazetted
NT_18424,18424,Sly Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.8313,135.4205,NT,2024-03-01,POINT (135.420492 -15.831314),gazetted
NT_18437,18437,Smoky Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.1634,131.1004,NT,2024-03-01,POINT (131.100391 -13.163414),gazetted
NT_18748,18748,Swan Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.4433,129.8387,NT,2024-03-01,POINT (129.838691 -17.443314),gazetted
NT_18754,18754,Sweetwater Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.5017,130.6583,NT,2024-03-01,POINT (130.658291 -13.501714),gazetted
NT_18755,18755,Swim Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.2776,131.8506,NT,2024-03-01,POINT (131.850591 -12.277614),gazetted
NT_18774,18774,Table Land Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.4992,130.831,NT,2024-03-01,POINT (130.830991 -13.499214),gazetted
NT_19038,19038,Tomkinson River,WATERCOURSE,WATERWAY,HYDROLOGY,-12.1431,134.1855,NT,2024-03-01,POINT (134.185491 -12.143114),gazetted
NT_19040,19040,Tommycut Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.282,131.6998,NT,2024-03-01,POINT (131.699791 -12.282014),gazetted
NT_19046,19046,Tooganginie Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.8,135.5667,NT,2024-03-01,POINT (135.566692 -16.800014),gazetted
NT_19048,19048,Tooliganbilly Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.6,134.65,NT,2024-03-01,POINT (134.649992 -18.600014),gazetted
NT_19064,19064,Top Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.9667,135.6,NT,2024-03-01,POINT (135.599992 -16.966714),gazetted
NT_19066,19066,Top Springs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.488,130.6958,NT,2024-03-01,POINT (130.695791 -13.488014),gazetted
NT_19385,19385,Walantyuwurru Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.3144,135.4328,NT,2024-03-01,POINT (135.432792 -15.314414),gazetted
NT_19393,19393,Walkabout Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-19.9555,135.6811,NT,2024-03-01,POINT (135.681092 -19.955514),gazetted
NT_19395,19395,Walker Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.9,131.75,NT,2024-03-01,POINT (131.749991 -23.900014),gazetted
NT_19396,19396,Walker Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.9682,130.6511,NT,2024-03-01,POINT (130.651091 -12.968214),gazetted
NT_19401,19401,Walker River,WATERCOURSE,WATERWAY,HYDROLOGY,-13.5806,135.8383,NT,2024-03-01,POINT (135.838292 -13.580614),gazetted
NT_19406,19406,Wall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-25.9088,134.8323,NT,2024-03-01,POINT (134.832292 -25.908814),gazetted
NT_18439,18439,Smythe Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.1786,135.7912,NT,2024-03-01,POINT (135.791192 -16.178614),gazetted
NT_18443,18443,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.6981,137.0647,NT,2024-03-01,POINT (137.064692 -17.698114),gazetted
NT_18444,18444,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.0362,136.9585,NT,2024-03-01,POINT (136.958492 -16.036214),gazetted
NT_18445,18445,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.8002,129.8001,NT,2024-03-01,POINT (129.800091 -15.800214),gazetted
NT_18446,18446,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.7214,134.0198,NT,2024-03-01,POINT (134.019792 -15.721414),gazetted
NT_18447,18447,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.0192,132.7465,NT,2024-03-01,POINT (132.746491 -14.019214),gazetted
NT_18448,18448,Snake Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.2212,131.1209,NT,2024-03-01,POINT (131.120891 -13.221214),gazetted
NT_18451,18451,Snake Hole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.7,134.75,NT,2024-03-01,POINT (134.749992 -22.700014),gazetted
NT_18456,18456,Snape Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.9467,130.8595,NT,2024-03-01,POINT (130.859491 -13.946714),gazetted
NT_18460,18460,Snowdrop Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.6839,133.2072,NT,2024-03-01,POINT (133.207191 -13.683914),gazetted
NT_18462,18462,Soak Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.4667,137.5333,NT,2024-03-01,POINT (137.533292 -18.466714),gazetted
NT_18464,18464,Soakage Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.3333,134.3167,NT,2024-03-01,POINT (134.316692 -22.333314),gazetted
NT_18467,18467,Soda Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.6407,131.1856,NT,2024-03-01,POINT (131.185591 -17.640714),gazetted
NT_18468,18468,Soda Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.3636,129.0021,NT,2024-03-01,POINT (129.002091 -16.363614),gazetted
NT_18469,18469,Soda Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.6894,131.7157,NT,2024-03-01,POINT (131.715691 -12.689414),gazetted
NT_18470,18470,Soda Springs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.0628,129.992,NT,2024-03-01,POINT (129.991991 -17.062814),gazetted
NT_18784,18784,Takamprimili Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-11.7638,130.6803,NT,2024-03-01,POINT (130.680291 -11.763814),gazetted
NT_18787,18787,Talc Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.3947,135.1406,NT,2024-03-01,POINT (135.140592 -23.394714),gazetted
NT_18794,18794,Tamratoarimu Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-11.725,130.6217,NT,2024-03-01,POINT (130.621691 -11.725014),gazetted
NT_18806,18806,Tanumbirini Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.3833,134.75,NT,2024-03-01,POINT (134.749992 -16.383314),gazetted
NT_19071,19071,Top Yard Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.2833,134.6833,NT,2024-03-01,POINT (134.683292 -16.283314),gazetted
NT_19074,19074,Tortoise Reach,WATERCOURSE,WATERWAY,HYDROLOGY,-15.5588,130.873,NT,2024-03-01,POINT (130.872991 -15.558814),gazetted
NT_19077,19077,Tottenham Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-20.5333,137.9833,NT,2024-03-01,POINT (137.983292 -20.533314),gazetted
NT_19078,19078,Toudinny Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.5882,133.8942,NT,2024-03-01,POINT (133.894192 -17.588214),gazetted
NT_19080,19080,Tower Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.2333,132.65,NT,2024-03-01,POINT (132.649992 -22.233314),gazetted
NT_19085,19085,Towns River,WATERCOURSE,WATERWAY,HYDROLOGY,-14.9126,136.4312,NT,2024-03-01,POINT (136.431192 -14.912614),gazetted
NT_19086,19086,Townsend Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.7833,131.35,NT,2024-03-01,POINT (131.349991 -16.783314),gazetted
NT_19413,19413,Wallaby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.6,132.9667,NT,2024-03-01,POINT (132.966692 -22.600014),gazetted
NT_19422,19422,Wallaway Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.6667,131.9333,NT,2024-03-01,POINT (131.933291 -16.666714),gazetted
NT_19426,19426,Wallis Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.9923,137.5599,NT,2024-03-01,POINT (137.559892 -17.992314),gazetted
NT_19428,19428,Walmudga Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.7619,134.8392,NT,2024-03-01,POINT (134.839192 -14.761914),gazetted
NT_18475,18475,Soldiers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.2632,130.8892,NT,2024-03-01,POINT (130.889191 -14.263214),gazetted
NT_18482,18482,South Alligator River,WATERCOURSE,WATERWAY,HYDROLOGY,-12.1837,132.3918,NT,2024-03-01,POINT (132.391791 -12.183714),gazetted
NT_18485,18485,South Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.5167,132.0167,NT,2024-03-01,POINT (132.016691 -23.516714),gazetted
NT_18486,18486,South East Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.1333,134.85,NT,2024-03-01,POINT (134.849992 -21.133314),gazetted
NT_18493,18493,South Nicholson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.9914,137.9195,NT,2024-03-01,POINT (137.919492 -17.991414),gazetted
NT_18499,18499,South Tomkinson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.5667,133.8333,NT,2024-03-01,POINT (133.833292 -18.566714),gazetted
NT_18811,18811,Taradiri Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-11.8221,130.5699,NT,2024-03-01,POINT (130.569891 -11.822114),gazetted
NT_18814,18814,Tarawera Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.5526,131.4102,NT,2024-03-01,POINT (131.410191 -23.552614),gazetted
NT_18825,18825,Tatoola Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.8167,135.6833,NT,2024-03-01,POINT (135.683292 -16.816714),gazetted
NT_18828,18828,Tawallah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.9257,135.3819,NT,2024-03-01,POINT (135.381892 -15.925714),gazetted
NT_19106,19106,Trephina Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.4833,134.35,NT,2024-03-01,POINT (134.349992 -23.483314),gazetted
NT_19439,19439,Wambrandt Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-24.2535,131.8331,NT,2024-03-01,POINT (131.833091 -24.253514),gazetted
NT_19446,19446,Wanda Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.7553,137.9945,NT,2024-03-01,POINT (137.994492 -21.755314),gazetted
NT_19447,19447,Wandie Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.0026,132.0434,NT,2024-03-01,POINT (132.043391 -14.002614),gazetted
NT_19450,19450,Wanga Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-24.3333,131.6667,NT,2024-03-01,POINT (131.666691 -24.333314),gazetted
NT_19469,19469,Warburton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.1833,132.5333,NT,2024-03-01,POINT (132.533292 -22.183314),gazetted
NT_18506,18506,Southern Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.4671,137.6281,NT,2024-03-01,POINT (137.628092 -21.467114),gazetted
NT_18510,18510,Southern Cross Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.0133,137.1111,NT,2024-03-01,POINT (137.111092 -17.013314),gazetted
NT_18831,18831,Tawarrila Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.7818,136.4636,NT,2024-03-01,POINT (136.463592 -15.781814),gazetted
NT_18832,18832,Taylor Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.0405,134.1075,NT,2024-03-01,POINT (134.107492 -21.040514),gazetted
NT_18838,18838,Taylors Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.0835,130.7216,NT,2024-03-01,POINT (130.721591 -17.083514),gazetted
NT_18846,18846,Teatree Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-20.4333,135.4667,NT,2024-03-01,POINT (135.466692 -20.433314),gazetted
NT_19112,19112,Trew Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.3833,135.7,NT,2024-03-01,POINT (135.699992 -21.383314),gazetted
NT_19115,19115,Trickett Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-24.45,132.0667,NT,2024-03-01,POINT (132.066692 -24.450014),gazetted
NT_19117,19117,Trinity Reach,WATERCOURSE,WATERWAY,HYDROLOGY,-15.4913,130.7587,NT,2024-03-01,POINT (130.758691 -15.491314),gazetted
NT_19123,19123,Tug Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.3,134.75,NT,2024-03-01,POINT (134.749992 -23.300014),gazetted
NT_19126,19126,Tunganapu Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-11.7598,130.063,NT,2024-03-01,POINT (130.062991 -11.759814),gazetted
NT_19481,19481,Warka Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.5667,137.6333,NT,2024-03-01,POINT (137.633292 -22.566714),gazetted
NT_19491,19491,Warramana Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.6112,135.968,NT,2024-03-01,POINT (135.967992 -15.611214),gazetted
NT_18518,18518,Spear Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.25,135.85,NT,2024-03-01,POINT (135.849992 -17.250014),gazetted
NT_18526,18526,Spellesie Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.0667,135.9833,NT,2024-03-01,POINT (135.983292 -17.066714),gazetted
NT_18535,18535,Spillen Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-15.0447,135.5791,NT,2024-03-01,POINT (135.579092 -15.044714),gazetted
NT_18862,18862,Ten Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.6333,136.7,NT,2024-03-01,POINT (136.699992 -18.633314),gazetted
NT_18863,18863,Ten Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.1031,135.4952,NT,2024-03-01,POINT (135.495192 -16.103114),gazetted
NT_18868,18868,Tennant Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-19.5341,134.4012,NT,2024-03-01,POINT (134.401192 -19.534114),gazetted
NT_19131,19131,Turkey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.2408,135.7883,NT,2024-03-01,POINT (135.788292 -22.240814),gazetted
NT_19132,19132,Turkey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-19.984,134.4834,NT,2024-03-01,POINT (134.483392 -19.984014),gazetted
NT_19133,19133,Turkey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.0109,135.0691,NT,2024-03-01,POINT (135.069092 -18.010914),gazetted
NT_19137,19137,Turkey Lagoon Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.2961,134.7533,NT,2024-03-01,POINT (134.753292 -14.296114),gazetted
NT_19147,19147,Turnoff Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.9019,132.789,NT,2024-03-01,POINT (132.788991 -13.901914),gazetted
NT_19153,19153,Twelve Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.2783,137.7972,NT,2024-03-01,POINT (137.797192 -17.278314),gazetted
NT_19494,19494,Warrawuruwoi River,WATERCOURSE,WATERWAY,HYDROLOGY,-12.2575,135.773,NT,2024-03-01,POINT (135.772992 -12.257514),gazetted
NT_19499,19499,Warren Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.2183,131.1609,NT,2024-03-01,POINT (131.160891 -23.218314),gazetted
NT_19506,19506,Washaway Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.9408,135.0667,NT,2024-03-01,POINT (135.066692 -13.940814),gazetted
NT_19510,19510,Waterbag Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.7181,131.2145,NT,2024-03-01,POINT (131.214491 -14.718114),gazetted
NT_19511,19511,Waterbag Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.2004,131.2373,NT,2024-03-01,POINT (131.237291 -13.200414),gazetted
NT_19512,19512,Waterfall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.6667,136.6833,NT,2024-03-01,POINT (136.683292 -18.666714),gazetted
NT_19513,19513,Waterfall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.45,132.4167,NT,2024-03-01,POINT (132.416691 -13.450014),gazetted
NT_19517,19517,Waterhouse River,WATERCOURSE,WATERWAY,HYDROLOGY,-14.9322,133.1491,NT,2024-03-01,POINT (133.149091 -14.932214),gazetted
NT_18546,18546,Spitfire Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.35,129.2,NT,2024-03-01,POINT (129.199991 -16.350014),gazetted
NT_18552,18552,Spriggs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.0653,135.1156,NT,2024-03-01,POINT (135.115592 -23.065314),gazetted
NT_18556,18556,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-25.6832,133.7854,NT,2024-03-01,POINT (133.785392 -25.683214),gazetted
NT_18557,18557,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.0167,132.5333,NT,2024-03-01,POINT (132.533292 -22.016714),gazetted
NT_18558,18558,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.85,136.6667,NT,2024-03-01,POINT (136.666692 -18.850014),gazetted
NT_18559,18559,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.45,137.75,NT,2024-03-01,POINT (137.749992 -18.450014),gazetted
NT_18560,18560,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.1064,130.7164,NT,2024-03-01,POINT (130.716391 -17.106414),gazetted
NT_18561,18561,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.8438,131.2323,NT,2024-03-01,POINT (131.232291 -16.843814),gazetted
NT_18562,18562,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.5206,136.5625,NT,2024-03-01,POINT (136.562492 -16.520614),gazetted
NT_18563,18563,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.0256,130.3319,NT,2024-03-01,POINT (130.331891 -16.025614),gazetted
NT_18564,18564,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.1596,130.7489,NT,2024-03-01,POINT (130.748891 -14.159614),gazetted
NT_18565,18565,Spring Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.0425,131.5095,NT,2024-03-01,POINT (131.509491 -14.042514),gazetted
NT_18877,18877,Tent Hill Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.9667,131.9667,NT,2024-03-01,POINT (131.966691 -23.966714),gazetted
NT_18881,18881,Terence Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-14.0833,132.6667,NT,2024-03-01,POINT (132.666691 -14.083314),gazetted
NT_19518,19518,Waterhouse River West Branch,WATERCOURSE,WATERWAY,HYDROLOGY,-14.3,133.1333,NT,2024-03-01,POINT (133.133291 -14.300014),gazetted
NT_19519,19519,Waterlily Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.4686,130.6514,NT,2024-03-01,POINT (130.651391 -12.468614),gazetted
NT_19522,19522,Waterloo Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.5485,129.4274,NT,2024-03-01,POINT (129.427391 -16.548514),gazetted
NT_19524,19524,Wathawuy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-12.3115,136.7776,NT,2024-03-01,POINT (136.777592 -12.311514),gazetted
NT_19526,19526,Watson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.0833,134.9167,NT,2024-03-01,POINT (134.916692 -23.083314),gazetted
NT_19534,19534,Wattie Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.4046,130.8713,NT,2024-03-01,POINT (130.871291 -17.404614),gazetted
NT_19535,19535,Watts Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.4873,131.758,NT,2024-03-01,POINT (131.757991 -13.487314),gazetted
NT_18584,18584,Stag Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.5138,132.5045,NT,2024-03-01,POINT (132.504491 -13.513814),gazetted
NT_18585,18585,Stag Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.4667,132.5167,NT,2024-03-01,POINT (132.516691 -13.466714),gazetted
NT_10600,10600,Banka Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.6167,134.4333,NT,2024-03-01,POINT (134.433292 -18.616714),gazetted
NT_10700,10700,Bauhinia Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-16.057,135.4076,NT,2024-03-01,POINT (135.407592 -16.057014),gazetted
NT_11300,11300,Buger Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.1833,130.7,NT,2024-03-01,POINT (130.699991 -22.183314),gazetted
NT_11800,11800,Clonmara Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.8923,131.0144,NT,2024-03-01,POINT (131.014391 -13.892314),gazetted
NT_12300,12300,Defect Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-13.3987,130.5337,NT,2024-03-01,POINT (130.533691 -13.398714),gazetted
NT_13100,13100,Gibson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-19.2,134.15,NT,2024-03-01,POINT (134.149992 -19.200014),gazetted
NT_14400,14400,Left Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.4,137.8,NT,2024-03-01,POINT (137.799992 -18.400014),gazetted
NT_14600,14600,Looa Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.6167,134.1333,NT,2024-03-01,POINT (134.133292 -18.616714),gazetted
NT_14900,14900,Maud Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-23.2,134.8667,NT,2024-03-01,POINT (134.866692 -23.200014),gazetted
NT_18300,18300,Settlement Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-17.17,137.9947,NT,2024-03-01,POINT (137.994692 -17.170014),gazetted
NT_18600,18600,Star Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.2,132.5167,NT,2024-03-01,POINT (132.516692 -22.200014),gazetted
NT_18700,18700,Sturt Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-18.4583,129.0017,NT,2024-03-01,POINT (129.001691 -18.458314),gazetted
NT_18900,18900,The Derwent,WATERCOURSE,WATERWAY,HYDROLOGY,-23.25,132.1,NT,2024-03-01,POINT (132.099991 -23.250014),gazetted
NT_10128,10128,Abadabada Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-21.3206,137.9956,NT,2024-03-01,POINT (137.995592 -21.320614),gazetted
NT_10965,10965,Bloodwood Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.6,136.8333,NT,2024-03-01,POINT (136.833292 -22.600014),gazetted
NT_10966,10966,Bloodwood Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-22.2822,137.9329,NT,2024-03-01,POINT (137.932892 -22.282214),gazetted
