NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,geometry,status
ACT_ACT000811,ACT000811,Parliament House,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.30772606,149.1243866,ACT,2025-12-09,POINT (149.124387 -35.307726),gazetted
ACT_ACT000813,ACT000813,Prime Ministers Lodge ,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.31054342,149.1168956,ACT,2025-12-09,POINT (149.116896 -35.310543),gazetted
ACT_ACT000815,ACT000815,Royal Australian Mint ,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.31849704,149.0929374,ACT,2025-12-09,POINT (149.092937 -35.318497),gazetted
ACT_ACT000252,ACT000252,Gibraltar Valley,VALLEY,LANDFORM,TERRAIN,-35.46705,148.96082,ACT,2025-12-09,POINT (148.96082 -35.46705),gazetted
ACT_ACT000533,ACT000533,Orroral Valley,VALLEY,LANDFORM,TERRAIN,-35.61689,148.94666,ACT,2025-12-09,POINT (148.94666 -35.61689),gazetted
ACT_ACT000770,ACT000770,Cravens Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.29599493,149.0261368,ACT,2025-12-09,POINT (149.026137 -35.295995),gazetted
ACT_ACT000013,ACT000013,Ashbrook Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.46511,148.90121,ACT,2025-12-09,POINT (148.90121 -35.46511),gazetted
ACT_ACT000023,ACT000023,Barnes Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.45748,149.05671,ACT,2025-12-09,POINT (149.05671 -35.45748),gazetted
ACT_ACT000033,ACT000033,Bendora Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.42658,148.81372,ACT,2025-12-09,POINT (148.81372 -35.42658),gazetted
ACT_ACT000042,ACT000042,Billy Billy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.5045,148.90506,ACT,2025-12-09,POINT (148.90506 -35.5045),gazetted
ACT_ACT000045,ACT000045,Bimberi Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.66182,148.82799,ACT,2025-12-09,POINT (148.82799 -35.66182),gazetted
ACT_ACT000051,ACT000051,Black Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31511,149.13454,ACT,2025-12-09,POINT (149.13454 -35.31511),gazetted
ACT_ACT000058,ACT000058,Black Springs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31511,148.86788,ACT,2025-12-09,POINT (148.86788 -35.31511),gazetted
ACT_ACT000061,ACT000061,Blue Gum Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.54589,149.00674,ACT,2025-12-09,POINT (149.00674 -35.54589),gazetted
ACT_ACT000064,ACT000064,Blundells Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.35493,148.8362,ACT,2025-12-09,POINT (148.8362 -35.35493),gazetted
ACT_ACT000071,ACT000071,Bogong Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.74638,148.90992,ACT,2025-12-09,POINT (148.90992 -35.74638),gazetted
ACT_ACT000077,ACT000077,Booroomba Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.58469,149.03806,ACT,2025-12-09,POINT (149.03806 -35.58469),gazetted
ACT_ACT000081,ACT000081,Booths Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.71081,149.03803,ACT,2025-12-09,POINT (149.03803 -35.71081),gazetted
ACT_ACT000089,ACT000089,Breakfast Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.80653,148.95154,ACT,2025-12-09,POINT (148.95154 -35.80653),gazetted
ACT_ACT000094,ACT000094,Bulgar Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.34265,149.00214,ACT,2025-12-09,POINT (149.00214 -35.34265),gazetted
ACT_ACT000098,ACT000098,Bullock Head Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.38689,148.84738,ACT,2025-12-09,POINT (148.84738 -35.38689),gazetted
ACT_ACT000100,ACT000100,Bulls Flat Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.85938,148.95007,ACT,2025-12-09,POINT (148.95007 -35.85938),gazetted
ACT_ACT000103,ACT000103,Burkes Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.43074,148.86164,ACT,2025-12-09,POINT (148.86164 -35.43074),gazetted
ACT_ACT000104,ACT000104,Burkes Creek (north Arm),WATERCOURSE,WATERWAY,HYDROLOGY,-35.4171,148.87489,ACT,2025-12-09,POINT (148.87489 -35.4171),gazetted
ACT_ACT000110,ACT000110,Bushrangers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.41511,148.83455,ACT,2025-12-09,POINT (148.83455 -35.41511),gazetted
ACT_ACT000146,ACT000146,Clear Hills Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.56511,148.83455,ACT,2025-12-09,POINT (148.83455 -35.56511),gazetted
ACT_ACT000148,ACT000148,Cliffs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.26511,148.98454,ACT,2025-12-09,POINT (148.98454 -35.26511),gazetted
ACT_ACT000149,ACT000149,Collins Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.44625,148.79685,ACT,2025-12-09,POINT (148.79685 -35.44625),gazetted
ACT_ACT000154,ACT000154,Condor Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31605,148.83149,ACT,2025-12-09,POINT (148.83149 -35.31605),gazetted
ACT_ACT000159,ACT000159,Coppins Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.28299,149.05246,ACT,2025-12-09,POINT (149.05246 -35.28299),gazetted
ACT_ACT000162,ACT000162,Coree Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31514,148.87607,ACT,2025-12-09,POINT (148.87607 -35.31514),gazetted
ACT_ACT000172,ACT000172,Cotter River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.35035,148.88541,ACT,2025-12-09,POINT (148.88541 -35.35035),gazetted
ACT_ACT000174,ACT000174,Cow Flat Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.4567,148.85586,ACT,2025-12-09,POINT (148.85586 -35.4567),gazetted
ACT_ACT000178,ACT000178,Creamy Flats Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.66511,148.85122,ACT,2025-12-09,POINT (148.85122 -35.66511),gazetted
ACT_ACT000179,ACT000179,Cribbs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.60317,148.79885,ACT,2025-12-09,POINT (148.79885 -35.60317),gazetted
ACT_ACT000181,ACT000181,Croston Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.30405,148.91818,ACT,2025-12-09,POINT (148.91818 -35.30405),gazetted
ACT_ACT000185,ACT000185,Dairy Station Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.33118,149.37747,ACT,2025-12-09,POINT (149.37747 -35.33118),gazetted
ACT_ACT000186,ACT000186,De Salis Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.61185,148.84813,ACT,2025-12-09,POINT (148.84813 -35.61185),gazetted
ACT_ACT000192,ACT000192,Deep Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.26611,149.04587,ACT,2025-12-09,POINT (149.04587 -35.26611),gazetted
ACT_ACT000195,ACT000195,Doughboy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.27325,149.20586,ACT,2025-12-09,POINT (149.20586 -35.27325),gazetted
ACT_ACT000198,ACT000198,Drag Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.7101,148.82042,ACT,2025-12-09,POINT (148.82042 -35.7101),gazetted
ACT_ACT000199,ACT000199,Dry Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.57876,148.85069,ACT,2025-12-09,POINT (148.85069 -35.57876),gazetted
ACT_ACT000203,ACT000203,Dunns Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.43813,149.14856,ACT,2025-12-09,POINT (149.14856 -35.43813),gazetted
ACT_ACT000218,ACT000218,Fastigata Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31511,148.81788,ACT,2025-12-09,POINT (148.81788 -35.31511),gazetted
ACT_ACT000234,ACT000234,Franklin Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.45335,148.80903,ACT,2025-12-09,POINT (148.80903 -35.45335),gazetted
ACT_ACT000238,ACT000238,Freshford Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.42064,149.0369,ACT,2025-12-09,POINT (149.0369 -35.42064),gazetted
ACT_ACT000246,ACT000246,Georges Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.5412,149.01907,ACT,2025-12-09,POINT (149.01907 -35.5412),gazetted
ACT_ACT000247,ACT000247,Gibraltar Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.46427,148.96637,ACT,2025-12-09,POINT (148.96637 -35.46427),gazetted
ACT_ACT000257,ACT000257,Gingera Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.58768,148.8043,ACT,2025-12-09,POINT (148.8043 -35.58768),gazetted
ACT_ACT000258,ACT000258,Ginini Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.50038,148.78449,ACT,2025-12-09,POINT (148.78449 -35.50038),gazetted
ACT_ACT000261,ACT000261,Ginninderra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.21189,149.03104,ACT,2025-12-09,POINT (149.03104 -35.21189),gazetted
ACT_ACT000267,ACT000267,Glen Burn Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.30671,149.32012,ACT,2025-12-09,POINT (149.32012 -35.30671),gazetted
ACT_ACT000275,ACT000275,Gooromon Ponds Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.33178,149.00121,ACT,2025-12-09,POINT (149.00121 -35.33178),gazetted
ACT_ACT000283,ACT000283,Grassy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.86511,149.01788,ACT,2025-12-09,POINT (149.01788 -35.86511),gazetted
ACT_ACT000292,ACT000292,Gudgenby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.69719,149.03451,ACT,2025-12-09,POINT (149.03451 -35.69719),gazetted
ACT_ACT000293,ACT000293,Gudgenby River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.74597,148.97877,ACT,2025-12-09,POINT (148.97877 -35.74597),gazetted
ACT_ACT000294,ACT000294,Guises Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.5214,149.12904,ACT,2025-12-09,POINT (149.12904 -35.5214),gazetted
ACT_ACT000305,ACT000305,Half Moon Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.61511,149.03454,ACT,2025-12-09,POINT (149.03454 -35.61511),gazetted
ACT_ACT000309,ACT000309,Halls Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.18178,149.03454,ACT,2025-12-09,POINT (149.03454 -35.18178),gazetted
ACT_ACT000319,ACT000319,Holdens Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31962,149.0308,ACT,2025-12-09,POINT (149.0308 -35.31962),gazetted
ACT_ACT000323,ACT000323,Honeysuckle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.57505,149.0093,ACT,2025-12-09,POINT (149.0093 -35.57505),gazetted
ACT_ACT000324,ACT000324,Hospital Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.77156,148.98047,ACT,2025-12-09,POINT (148.98047 -35.77156),gazetted
ACT_ACT000329,ACT000329,Hurdle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.4177,148.90936,ACT,2025-12-09,POINT (148.90936 -35.4177),gazetted
ACT_ACT000338,ACT000338,Jacks Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.68178,148.81788,ACT,2025-12-09,POINT (148.81788 -35.68178),gazetted
ACT_ACT000340,ACT000340,James Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.61511,148.95121,ACT,2025-12-09,POINT (148.95121 -35.61511),gazetted
ACT_ACT000343,ACT000343,Jerrabomberra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.32578,149.15967,ACT,2025-12-09,POINT (149.15967 -35.32578),gazetted
ACT_ACT000353,ACT000353,Kangaroo Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.53683,148.86375,ACT,2025-12-09,POINT (148.86375 -35.53683),gazetted
ACT_ACT000372,ACT000372,Larrys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.40276,148.99008,ACT,2025-12-09,POINT (148.99008 -35.40276),gazetted
ACT_ACT000377,ACT000377,Lees Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.33454,148.87392,ACT,2025-12-09,POINT (148.87392 -35.33454),gazetted
ACT_ACT000380,ACT000380,Left Hand Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.81511,149.06788,ACT,2025-12-09,POINT (149.06788 -35.81511),gazetted
ACT_ACT000385,ACT000385,Licking Hole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.68363,148.86829,ACT,2025-12-09,POINT (148.86829 -35.68363),gazetted
ACT_ACT000387,ACT000387,Little Bimberi Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.67101,148.82665,ACT,2025-12-09,POINT (148.82665 -35.67101),gazetted
ACT_ACT000389,ACT000389,Little Collins Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.43539,148.80226,ACT,2025-12-09,POINT (148.80226 -35.43539),gazetted
ACT_ACT000391,ACT000391,Little Dry Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.7848,148.99566,ACT,2025-12-09,POINT (148.99566 -35.7848),gazetted
ACT_ACT000393,ACT000393,Lobbs Hole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.55849,149.12583,ACT,2025-12-09,POINT (149.12583 -35.55849),gazetted
ACT_ACT000394,ACT000394,Long Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.59805,148.8503,ACT,2025-12-09,POINT (148.8503 -35.59805),gazetted
ACT_ACT000417,ACT000417,McKeahnie Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.63178,148.81788,ACT,2025-12-09,POINT (148.81788 -35.63178),gazetted
ACT_ACT000419,ACT000419,Mcquoid Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.39174,149.02218,ACT,2025-12-09,POINT (149.02218 -35.39174),gazetted
ACT_ACT000423,ACT000423,Middle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.74844,148.96788,ACT,2025-12-09,POINT (148.96788 -35.74844),gazetted
ACT_ACT000429,ACT000429,Molonglo River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.28017,149.01876,ACT,2025-12-09,POINT (149.01876 -35.28017),gazetted
ACT_ACT000433,ACT000433,Monks Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.44184,149.14304,ACT,2025-12-09,POINT (149.14304 -35.44184),gazetted
ACT_ACT000435,ACT000435,Mosquito Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.61594,148.8118,ACT,2025-12-09,POINT (148.8118 -35.61594),gazetted
ACT_ACT000477,ACT000477,Mountain Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.45933,148.8962,ACT,2025-12-09,POINT (148.8962 -35.45933),gazetted
ACT_ACT000487,ACT000487,Murrumbidgee River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.25835,148.9441,ACT,2025-12-09,POINT (148.9441 -35.25835),gazetted
ACT_ACT000490,ACT000490,Musk Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31183,148.83012,ACT,2025-12-09,POINT (148.83012 -35.31183),gazetted
ACT_ACT000491,ACT000491,Naas Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.79004,148.91567,ACT,2025-12-09,POINT (148.91567 -35.79004),gazetted
ACT_ACT000493,ACT000493,Naas River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.79297,149.07854,ACT,2025-12-09,POINT (149.07854 -35.79297),gazetted
ACT_ACT000505,ACT000505,New Station Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.37263,149.02446,ACT,2025-12-09,POINT (149.02446 -35.37263),gazetted
ACT_ACT000513,ACT000513,North Arm,WATERCOURSE,WATERWAY,HYDROLOGY,-35.41511,148.85121,ACT,2025-12-09,POINT (148.85121 -35.41511),gazetted
ACT_ACT000516,ACT000516,Nursery Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.69022,148.97899,ACT,2025-12-09,POINT (148.97899 -35.69022),gazetted
ACT_ACT000520,ACT000520,Oakey Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.3922,148.91676,ACT,2025-12-09,POINT (148.91676 -35.3922),gazetted
ACT_ACT000531,ACT000531,Orroral River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.6439,148.96976,ACT,2025-12-09,POINT (148.96976 -35.6439),gazetted
ACT_ACT000536,ACT000536,Paddys River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.3676,148.96077,ACT,2025-12-09,POINT (148.96077 -35.3676),gazetted
ACT_ACT000545,ACT000545,Pheasant Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.72611,148.96384,ACT,2025-12-09,POINT (148.96384 -35.72611),gazetted
ACT_ACT000550,ACT000550,Pierces Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.34254,148.91281,ACT,2025-12-09,POINT (148.91281 -35.34254),gazetted
ACT_ACT000558,ACT000558,Pond Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.62835,148.86436,ACT,2025-12-09,POINT (148.86436 -35.62835),gazetted
ACT_ACT000561,ACT000561,Porcupine Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.70387,148.82885,ACT,2025-12-09,POINT (148.82885 -35.70387),gazetted
ACT_ACT000563,ACT000563,Prarie Dog Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.61511,148.90121,ACT,2025-12-09,POINT (148.90121 -35.61511),gazetted
ACT_ACT000564,ACT000564,Punchbowl Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.50358,148.94834,ACT,2025-12-09,POINT (148.94834 -35.50358),gazetted
ACT_ACT000565,ACT000565,Queanbeyan River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.34053,149.2322,ACT,2025-12-09,POINT (149.2322 -35.34053),gazetted
ACT_ACT000571,ACT000571,Reedy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.80104,149.0379,ACT,2025-12-09,POINT (149.0379 -35.80104),gazetted
ACT_ACT000575,ACT000575,Reids Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.43178,148.93454,ACT,2025-12-09,POINT (148.93454 -35.43178),gazetted
ACT_ACT000578,ACT000578,Rendezvous Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.70755,148.95967,ACT,2025-12-09,POINT (148.95967 -35.70755),gazetted
ACT_ACT000591,ACT000591,Rocky Gully Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.44844,149.13454,ACT,2025-12-09,POINT (149.13454 -35.44844),gazetted
ACT_ACT000603,ACT000603,Sawpit Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.6153,148.90871,ACT,2025-12-09,POINT (148.90871 -35.6153),gazetted
ACT_ACT000604,ACT000604,Sawyers Gully,WATERCOURSE,WATERWAY,HYDROLOGY,-35.51511,149.05121,ACT,2025-12-09,POINT (149.05121 -35.51511),gazetted
ACT_ACT000612,ACT000612,Shanahans Falls Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.84215,149.0268,ACT,2025-12-09,POINT (149.0268 -35.84215),gazetted
ACT_ACT000615,ACT000615,Sheedys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.44844,148.93454,ACT,2025-12-09,POINT (148.93454 -35.44844),gazetted
ACT_ACT000616,ACT000616,Sheep Station Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.84639,148.91766,ACT,2025-12-09,POINT (148.91766 -35.84639),gazetted
ACT_ACT000624,ACT000624,Snowy Flat Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.55609,148.80458,ACT,2025-12-09,POINT (148.80458 -35.55609),gazetted
ACT_ACT000627,ACT000627,South Arm,WATERCOURSE,WATERWAY,HYDROLOGY,-35.41511,148.85121,ACT,2025-12-09,POINT (148.85121 -35.41511),gazetted
ACT_ACT000632,ACT000632,Spring Station Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.51203,149.04653,ACT,2025-12-09,POINT (149.04653 -35.51203),gazetted
ACT_ACT000642,ACT000642,Stockyard Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.53626,148.79968,ACT,2025-12-09,POINT (148.79968 -35.53626),gazetted
ACT_ACT000645,ACT000645,Stoney Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.29844,148.96787,ACT,2025-12-09,POINT (148.96787 -35.29844),gazetted
ACT_ACT000654,ACT000654,Swamp Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.25356,148.91019,ACT,2025-12-09,POINT (148.91019 -35.25356),gazetted
ACT_ACT000657,ACT000657,Tanners Flat Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.39657,148.9399,ACT,2025-12-09,POINT (148.9399 -35.39657),gazetted
ACT_ACT000660,ACT000660,Tarpaulin Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.28403,148.92045,ACT,2025-12-09,POINT (148.92045 -35.28403),gazetted
ACT_ACT000663,ACT000663,Telegraph Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.15,150.71667,ACT,2025-12-09,POINT (150.71667 -35.15),gazetted
ACT_ACT000664,ACT000664,Telephone Gully Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.5053,149.13246,ACT,2025-12-09,POINT (149.13246 -35.5053),gazetted
ACT_ACT000684,ACT000684,Tidbinbilla River,WATERCOURSE,WATERWAY,HYDROLOGY,-35.43682,148.92912,ACT,2025-12-09,POINT (148.92912 -35.43682),gazetted
ACT_ACT000690,ACT000690,Tuggeranong Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.42698,149.1063,ACT,2025-12-09,POINT (149.1063 -35.42698),gazetted
ACT_ACT000701,ACT000701,Uriarra Creek (south Arm),WATERCOURSE,WATERWAY,HYDROLOGY,-35.28178,148.90121,ACT,2025-12-09,POINT (148.90121 -35.28178),gazetted
ACT_ACT000706,ACT000706,Urriarra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.2783,148.91644,ACT,2025-12-09,POINT (148.91644 -35.2783),gazetted
ACT_ACT000710,ACT000710,Village Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.41511,149.05121,ACT,2025-12-09,POINT (149.05121 -35.41511),gazetted
ACT_ACT000720,ACT000720,Weber Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.32357,149.32824,ACT,2025-12-09,POINT (149.32824 -35.32357),gazetted
ACT_ACT000725,ACT000725,Weston Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.33178,149.05121,ACT,2025-12-09,POINT (149.05121 -35.33178),gazetted
ACT_ACT000730,ACT000730,White Sands Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.52783,148.84828,ACT,2025-12-09,POINT (148.84828 -35.52783),gazetted
ACT_ACT000738,ACT000738,Wombat Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.32307,148.83871,ACT,2025-12-09,POINT (148.83871 -35.32307),gazetted
ACT_ACT000741,ACT000741,Woolshed Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.28206,149.18574,ACT,2025-12-09,POINT (149.18574 -35.28206),gazetted
ACT_ACT000752,ACT000752,Yarralumla Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-35.31832,149.08718,ACT,2025-12-09,POINT (149.08718 -35.31832),gazetted
ACT_ACT000208,ACT000208,Elsies Falls,WATERFALL,WATERWAY,HYDROLOGY,-35.4115,148.90822,ACT,2025-12-09,POINT (148.90822 -35.4115),gazetted
ACT_ACT000250,ACT000250,Gibraltar Falls,WATERFALL,WATERWAY,HYDROLOGY,-35.48672,148.93504,ACT,2025-12-09,POINT (148.93504 -35.48672),gazetted
ACT_ACT000259,ACT000259,Ginini Falls,WATERFALL,WATERWAY,HYDROLOGY,-35.49533,148.80455,ACT,2025-12-09,POINT (148.80455 -35.49533),gazetted
ACT_ACT000060,ACT000060,Blacks Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-35.17525,150.70114,ACT,2025-12-09,POINT (150.70114 -35.17525),gazetted
ACT_ACT000086,ACT000086,Bracks Hole,WATERHOLE,WATER POINT,HYDROLOGY,-35.33178,148.91788,ACT,2025-12-09,POINT (148.91788 -35.33178),gazetted
ACT_ACT000503,ACT000503,Nerang Pool,WATERHOLE,WATER POINT,HYDROLOGY,-35.28938,149.13392,ACT,2025-12-09,POINT (149.13392 -35.28938),gazetted
ACT_ACT000379,ACT000379,Lees Swamp,WETLAND,WATERBODY,HYDROLOGY,-35.39844,148.96788,ACT,2025-12-09,POINT (148.96788 -35.39844),gazetted
ACT_ACT000518,ACT000518,Nursery Swamp,WETLAND,WATERBODY,HYDROLOGY,-35.68178,148.96788,ACT,2025-12-09,POINT (148.96788 -35.68178),gazetted
ACT_ACT000532,ACT000532,Orroral Swamp,WETLAND,WATERBODY,HYDROLOGY,-35.61511,148.95121,ACT,2025-12-09,POINT (148.95121 -35.61511),gazetted
ACT_ACT000599,ACT000599,Rotten Swamp,WETLAND,WATERBODY,HYDROLOGY,-35.71511,148.88455,ACT,2025-12-09,POINT (148.88455 -35.71511),gazetted
